word	root	source
استزلهم	زلل	quranic-corpus-new
استسقا	سقي	quranic-corpus-new
استسقاه	سقي	quranic-corpus-new
استضعفوا	ضعف	quranic-corpus-new
استضعفونا	ضعف	quranic-corpus-new
استطاع	طوع	quranic-corpus-new
استطاعوا	طوع	quranic-corpus-new
استطعت	طوع	quranic-corpus-new
استطعتم	طوع	quranic-corpus-new
استطعما	طعم	quranic-corpus-new
استطعنا	طوع	quranic-corpus-new
استعجالهم	عجل	quranic-corpus-new
استعجلتم	عجل	quranic-corpus-new
استعلا	علو	quranic-corpus-new
استعينوا	عون	quranic-corpus-new
استغفار	غفر	quranic-corpus-new
استغفر	غفر	quranic-corpus-new
استغفرت	غفر	quranic-corpus-new
استغفروا	غفر	quranic-corpus-new
استغنا	غني	quranic-corpus-new
استقاموا	قوم	quranic-corpus-new
استقر	قرر	quranic-corpus-new
استكانوا	كين	quranic-corpus-new
استكبارا	كبر	quranic-corpus-new
استكبر	كبر	quranic-corpus-new
استكبرت	كبر	quranic-corpus-new
استكبرتم	كبر	quranic-corpus-new
استكبروا	كبر	quranic-corpus-new
استكثرتم	كثر	quranic-corpus-new
استمتع	متع	quranic-corpus-new
استمتعتم	متع	quranic-corpus-new
استمسك	مسك	quranic-corpus-new
استمع	سمع	quranic-corpus-new
استمعوه	سمع	quranic-corpus-new
استنصره	نصر	quranic-corpus-new
استنصروكم	نصر	quranic-corpus-new
استنكفوا	نكف	quranic-corpus-new
استهزء	هزء	quranic-corpus-new
استهزءوا	هزء	quranic-corpus-new
استهوته	هوي	quranic-corpus-new
استوا	سوي	quranic-corpus-new
استوقد	وقد	quranic-corpus-new
استويت	سوي	quranic-corpus-new
استويتم	سوي	quranic-corpus-new
استيس	يءس	quranic-corpus-new
استيسر	يسر	quranic-corpus-new
استيسوا	يءس	quranic-corpus-new
اسجدوا	سجد	quranic-corpus-new
اسحر	سحر	quranic-corpus-new
اسخط	سخط	quranic-corpus-new
اسر	سرر	quranic-corpus-new
اسر	سري	quranic-corpus-new
اسرا	ءسر	quranic-corpus-new
اسرا	سري	quranic-corpus-new
اسرارا	سرر	quranic-corpus-new
اسرارهم	سرر	quranic-corpus-new
اسرافا	سرف	quranic-corpus-new
اسرع	سرع	quranic-corpus-new
اسرف	سرف	quranic-corpus-new
اسرفوا	سرف	quranic-corpus-new
اسرهم	ءسر	quranic-corpus-new
اسروا	سرر	quranic-corpus-new
اسس	ءسس	quranic-corpus-new
اسطاعوا	طوع	quranic-corpus-new
اسفا	ءسف	quranic-corpus-new
اسفارا	سفر	quranic-corpus-new
اسفارنا	سفر	quranic-corpus-new
اسفر	سفر	quranic-corpus-new
اسفل	سفل	quranic-corpus-new
اسكن	سكن	quranic-corpus-new
اسكنت	سكن	quranic-corpus-new
اسكنوا	سكن	quranic-corpus-new
اسكنوهن	سكن	quranic-corpus-new
اسلامكم	سلم	quranic-corpus-new
اسلامهم	سلم	quranic-corpus-new
اسلحتكم	سلح	quranic-corpus-new
اسلحتهم	سلح	quranic-corpus-new
اسلفت	سلف	quranic-corpus-new
اسلفتم	سلف	quranic-corpus-new
اسلك	سءل	quranic-corpus-new
اسلك	سلك	quranic-corpus-new
اسلكم	سءل	quranic-corpus-new
اسلم	سلم	quranic-corpus-new
اسلما	سلم	quranic-corpus-new
اسلمت	سلم	quranic-corpus-new
اسلمنا	سلم	quranic-corpus-new
اسلموا	سلم	quranic-corpus-new
اسم	سمو	quranic-corpus-new
اسماء	سمو	quranic-corpus-new
اسماءه	سمو	quranic-corpus-new
اسمع	سمع	quranic-corpus-new
اسمعهم	سمع	quranic-corpus-new
اسمه	سمو	quranic-corpus-new
اسوا	سوء	quranic-corpus-new
اسوة	ءسو	quranic-corpus-new
اسودت	سود	quranic-corpus-new
اسورة	سور	quranic-corpus-new
اشاء	شيء	quranic-corpus-new
اشتاتا	شتت	quranic-corpus-new
اشتدت	شدد	quranic-corpus-new
اشترا	شري	quranic-corpus-new
اشتراه	شري	quranic-corpus-new
اشتروا	شري	quranic-corpus-new
اشتملت	شمل	quranic-corpus-new
اشتهت	شهو	quranic-corpus-new
اشحة	شحح	quranic-corpus-new
اشد	شدد	quranic-corpus-new
اشداء	شدد	quranic-corpus-new
اشدد	شدد	quranic-corpus-new
اشدكم	شدد	quranic-corpus-new
اشده	شدد	quranic-corpus-new
اشدهما	شدد	quranic-corpus-new
اشر	ءشر	quranic-corpus-new
اشر	شرر	quranic-corpus-new
اشراطها	شرط	quranic-corpus-new
اشرح	شرح	quranic-corpus-new
اشرك	شرك	quranic-corpus-new
اشركت	شرك	quranic-corpus-new
اشركتم	شرك	quranic-corpus-new
اشركتمون	شرك	quranic-corpus-new
اشركنا	شرك	quranic-corpus-new
اشركوا	شرك	quranic-corpus-new
اشق	شقق	quranic-corpus-new
اشقاها	شقو	quranic-corpus-new
اشكر	شكر	quranic-corpus-new
اشكوا	شكو	quranic-corpus-new
اشمازت	شمز	quranic-corpus-new
اشهد	شهد	quranic-corpus-new
اشهدتهم	شهد	quranic-corpus-new
اشهدوا	شهد	quranic-corpus-new
اشهر	شهر	quranic-corpus-new
اشياء	شيء	quranic-corpus-new
اشياءهم	شيء	quranic-corpus-new
اشياعكم	شيع	quranic-corpus-new
اصاب	صوب	quranic-corpus-new
اصابت	صوب	quranic-corpus-new
اصابتكم	صوب	quranic-corpus-new
اصابته	صوب	quranic-corpus-new
اصابتهم	صوب	quranic-corpus-new
اصابعهم	صبع	quranic-corpus-new
اصابك	صوب	quranic-corpus-new
اصابكم	صوب	quranic-corpus-new
اصابه	صوب	quranic-corpus-new
اصابها	صوب	quranic-corpus-new
اصابهم	صوب	quranic-corpus-new
اصب	صبو	quranic-corpus-new
اصبتم	صوب	quranic-corpus-new
اصبح	صبح	quranic-corpus-new
اصبحوا	صبح	quranic-corpus-new
اصبر	صبر	quranic-corpus-new
اصبرهم	صبر	quranic-corpus-new
اصبروا	صبر	quranic-corpus-new
اصبناهم	صوب	quranic-corpus-new
اصحاب	صحب	quranic-corpus-new
اصحابهم	صحب	quranic-corpus-new
اصدق	صدق	quranic-corpus-new
اصدقت	صدق	quranic-corpus-new
اصرا	ءصر	quranic-corpus-new
اصرف	صرف	quranic-corpus-new
اصرهم	ءصر	quranic-corpus-new
اصطفا	صفو	quranic-corpus-new
اصطفاك	صفو	quranic-corpus-new
اصطفاه	صفو	quranic-corpus-new
اصطفيتك	صفو	quranic-corpus-new
اصطفينا	صفو	quranic-corpus-new
اصطفيناه	صفو	quranic-corpus-new
اصغر	صغر	quranic-corpus-new
اصل	ءصل	quranic-corpus-new
اصلابكم	صلب	quranic-corpus-new
اصلاح	صلح	quranic-corpus-new
اصلاحا	صلح	quranic-corpus-new
اصلاحها	صلح	quranic-corpus-new
اصلها	ءصل	quranic-corpus-new
اصلواتك	صلو	quranic-corpus-new
اصلوها	صلي	quranic-corpus-new
اصنام	صنم	quranic-corpus-new
اصناما	صنم	quranic-corpus-new
اصنامكم	صنم	quranic-corpus-new
اصنع	صنع	quranic-corpus-new
اصواتكم	صوت	quranic-corpus-new
اصواتهم	صوت	quranic-corpus-new
اصوافها	صوف	quranic-corpus-new
اصولها	ءصل	quranic-corpus-new
اصيب	صوب	quranic-corpus-new
اضاء	ضوء	quranic-corpus-new
اضاءت	ضوء	quranic-corpus-new
اضاعوا	ضيع	quranic-corpus-new
اضحك	ضحك	quranic-corpus-new
اضرب	ضرب	quranic-corpus-new
اضربوه	ضرب	quranic-corpus-new
اضطر	ضرر	quranic-corpus-new
اضطررتم	ضرر	quranic-corpus-new
اضطره	ضرر	quranic-corpus-new
اضعافا	ضعف	quranic-corpus-new
اضعف	ضعف	quranic-corpus-new
اضغاث	ضغث	quranic-corpus-new
اضغانكم	ضغن	quranic-corpus-new
اضغانهم	ضغن	quranic-corpus-new
اضل	ضلل	quranic-corpus-new
اضلانا	ضلل	quranic-corpus-new
اضللتم	ضلل	quranic-corpus-new
اضللن	ضلل	quranic-corpus-new
اضلنا	ضلل	quranic-corpus-new
اضلوا	ضلل	quranic-corpus-new
اضلونا	ضلل	quranic-corpus-new
اضيع	ضيع	quranic-corpus-new
اطاع	طوع	quranic-corpus-new
اطاعونا	طوع	quranic-corpus-new
اطرافها	طرف	quranic-corpus-new
اطرحوه	طرح	quranic-corpus-new
اطعام	طعم	quranic-corpus-new
اطعتم	طوع	quranic-corpus-new
اطعتموهم	طوع	quranic-corpus-new
اطعمه	طعم	quranic-corpus-new
اطعمهم	طعم	quranic-corpus-new
اطعنا	طوع	quranic-corpus-new
اطعنكم	طوع	quranic-corpus-new
اطغيته	طغي	quranic-corpus-new
اطفاها	طفء	quranic-corpus-new
اطلع	طلع	quranic-corpus-new
اطلعت	طلع	quranic-corpus-new
اطمان	طمن	quranic-corpus-new
اطماننتم	طمن	quranic-corpus-new
اطمس	طمس	quranic-corpus-new
اطمع	طمع	quranic-corpus-new
اطهر	طهر	quranic-corpus-new
اطوارا	طور	quranic-corpus-new
اطيرنا	طير	quranic-corpus-new
اطيعوا	طوع	quranic-corpus-new
اظفركم	ظفر	quranic-corpus-new
اظلم	ظلم	quranic-corpus-new
اظن	ظنن	quranic-corpus-new
اعبد	عبد	quranic-corpus-new
اعبدوا	عبد	quranic-corpus-new
اعبدونا	عبد	quranic-corpus-new
اعتدا	عدو	quranic-corpus-new
اعتدنا	عتد	quranic-corpus-new
اعتدوا	عدو	quranic-corpus-new
اعتدينا	عدو	quranic-corpus-new
اعتراك	عرو	quranic-corpus-new
اعترفوا	عرف	quranic-corpus-new
اعتزلتموهم	عزل	quranic-corpus-new
اعتزلهم	عزل	quranic-corpus-new
اعتزلوكم	عزل	quranic-corpus-new
اعتمر	عمر	quranic-corpus-new
اعثرنا	عثر	quranic-corpus-new
اعجاز	عجز	quranic-corpus-new
اعجب	عجب	quranic-corpus-new
اعجبتكم	عجب	quranic-corpus-new
اعجبك	عجب	quranic-corpus-new
اعجبكم	عجب	quranic-corpus-new
اعجزت	عجز	quranic-corpus-new
اعجلتم	عجل	quranic-corpus-new
اعجلك	عجل	quranic-corpus-new
اعجما	عجم	quranic-corpus-new
اعجميا	عجم	quranic-corpus-new
اعد	عدد	quranic-corpus-new
اعداء	عدو	quranic-corpus-new
اعدت	عدد	quranic-corpus-new
اعدلوا	عدل	quranic-corpus-new
اعذبه	عذب	quranic-corpus-new
اعراضا	عرض	quranic-corpus-new
اعراضهم	عرض	quranic-corpus-new
اعرض	عرض	quranic-corpus-new
اعرضتم	عرض	quranic-corpus-new
اعرضوا	عرض	quranic-corpus-new
اعز	عزز	quranic-corpus-new
اعزة	عزز	quranic-corpus-new
اعصا	عصي	quranic-corpus-new
اعصار	عصر	quranic-corpus-new
اعصر	عصر	quranic-corpus-new
اعطا	عطو	quranic-corpus-new
اعطوا	عطو	quranic-corpus-new
اعطيناك	عطو	quranic-corpus-new
اعظك	وعظ	quranic-corpus-new
اعظكم	وعظ	quranic-corpus-new
اعظم	عظم	quranic-corpus-new
اعقابكم	عقب	quranic-corpus-new
اعقابنا	عقب	quranic-corpus-new
اعلم	علم	quranic-corpus-new
اعلموا	علم	quranic-corpus-new
اعلنت	علن	quranic-corpus-new
اعلنتم	علن	quranic-corpus-new
اعما	عمي	quranic-corpus-new
اعمال	عمل	quranic-corpus-new
اعمالا	عمل	quranic-corpus-new
اعمالكم	عمل	quranic-corpus-new
اعمالنا	عمل	quranic-corpus-new
اعمالهم	عمل	quranic-corpus-new
اعمامكم	عمم	quranic-corpus-new
اعمل	عمل	quranic-corpus-new
اعملوا	عمل	quranic-corpus-new
اعناب	عنب	quranic-corpus-new
اعناق	عنق	quranic-corpus-new
اعناقهم	عنق	quranic-corpus-new
اعنده	عند	quranic-corpus-new
اعهد	عهد	quranic-corpus-new
اعوذ	عوذ	quranic-corpus-new
اعيبها	عيب	quranic-corpus-new
اعيدوا	عود	quranic-corpus-new
اعيذها	عوذ	quranic-corpus-new
اعين	عين	quranic-corpus-new
اعينكم	عين	quranic-corpus-new
اعينهم	عين	quranic-corpus-new
اعينهن	عين	quranic-corpus-new
اغترف	غرف	quranic-corpus-new
اغدوا	غدو	quranic-corpus-new
اغرقنا	غرق	quranic-corpus-new
اغرقناهم	غرق	quranic-corpus-new
اغرقوا	غرق	quranic-corpus-new
اغشيت	غشو	quranic-corpus-new
اغفر	غفر	quranic-corpus-new
اغفلنا	غفل	quranic-corpus-new
اغلالا	غلل	quranic-corpus-new
اغنا	غني	quranic-corpus-new
اغناهم	غني	quranic-corpus-new
اغنت	غني	quranic-corpus-new
اغنياء	غني	quranic-corpus-new
اغويتنا	غوي	quranic-corpus-new
اغوينا	غوي	quranic-corpus-new
اغويناهم	غوي	quranic-corpus-new
اغير	غير	quranic-corpus-new
اف	ءفف	quranic-corpus-new
افاء	فيء	quranic-corpus-new
افاتخذتم	ءخذ	quranic-corpus-new
افاصفاكم	صفو	quranic-corpus-new
افاض	فيض	quranic-corpus-new
افاق	فوق	quranic-corpus-new
افاك	ءفك	quranic-corpus-new
افامن	ءمن	quranic-corpus-new
افامنتم	ءمن	quranic-corpus-new
افامنوا	ءمن	quranic-corpus-new
افانبءكم	نبء	quranic-corpus-new
افبالباطل	بطل	quranic-corpus-new
افبعذابنا	عذب	quranic-corpus-new
افبنعمة	نعم	quranic-corpus-new
افتءمنون	ءمن	quranic-corpus-new
افتاتون	ءتي	quranic-corpus-new
افتتخذونه	ءخذ	quranic-corpus-new
افتح	فتح	quranic-corpus-new
افتدا	فدي	quranic-corpus-new
افتدت	فدي	quranic-corpus-new
افترا	فري	quranic-corpus-new
افتراء	فري	quranic-corpus-new
افتراه	فري	quranic-corpus-new
افتريته	فري	quranic-corpus-new
افترينا	فري	quranic-corpus-new
افتطمعون	طمع	quranic-corpus-new
افتعبدون	عبد	quranic-corpus-new
افتمارونه	مري	quranic-corpus-new
افتنا	فتي	quranic-corpus-new
افتهلكنا	هلك	quranic-corpus-new
افتونا	فتي	quranic-corpus-new
افحسب	حسب	quranic-corpus-new
افحسبتم	حسب	quranic-corpus-new
افحكم	حكم	quranic-corpus-new
افدة	فءد	quranic-corpus-new
افدتهم	فءد	quranic-corpus-new
افرءيت	رءي	quranic-corpus-new
افرءيتم	رءي	quranic-corpus-new
افرغ	فرغ	quranic-corpus-new
افسحر	سحر	quranic-corpus-new
افسدوها	فسد	quranic-corpus-new
افصح	فصح	quranic-corpus-new
افضا	فضو	quranic-corpus-new
افضتم	فيض	quranic-corpus-new
افطال	طول	quranic-corpus-new
افعصيت	عصي	quranic-corpus-new
افعل	فعل	quranic-corpus-new
افعيينا	عيي	quranic-corpus-new
افغير	غير	quranic-corpus-new
افك	ءفك	quranic-corpus-new
افكا	ءفك	quranic-corpus-new
افكلما	كلل	quranic-corpus-new
افكهم	ءفك	quranic-corpus-new
افل	ءفل	quranic-corpus-new
افلت	ءفل	quranic-corpus-new
افلح	فلح	quranic-corpus-new
افنان	فنن	quranic-corpus-new
افنجعل	جعل	quranic-corpus-new
افنضرب	ضرب	quranic-corpus-new
افواجا	فوج	quranic-corpus-new
افواههم	فوه	quranic-corpus-new
افيضوا	فيض	quranic-corpus-new
اقامتكم	قوم	quranic-corpus-new
اقاموا	قوم	quranic-corpus-new
اقبل	قبل	quranic-corpus-new
اقبلنا	قبل	quranic-corpus-new
اقتت	وقت	quranic-corpus-new
اقتتل	قتل	quranic-corpus-new
اقتتلوا	قتل	quranic-corpus-new
اقتحم	قحم	quranic-corpus-new
اقتده	قدو	quranic-corpus-new
اقترب	قرب	quranic-corpus-new
اقتربت	قرب	quranic-corpus-new
اقترفتموها	قرف	quranic-corpus-new
اقتل	قتل	quranic-corpus-new
اقتلت	قتل	quranic-corpus-new
اقتلوا	قتل	quranic-corpus-new
اقتلوه	قتل	quranic-corpus-new
اقدامكم	قدم	quranic-corpus-new
اقدامنا	قدم	quranic-corpus-new
اقذفيه	قذف	quranic-corpus-new
اقرءوا	قرء	quranic-corpus-new
اقرا	قرء	quranic-corpus-new
اقرب	قرب	quranic-corpus-new
اقربهم	قرب	quranic-corpus-new
اقررتم	قرر	quranic-corpus-new
اقررنا	قرر	quranic-corpus-new
اقريب	قرب	quranic-corpus-new
اقسط	قسط	quranic-corpus-new
اقسم	قسم	quranic-corpus-new
اقسمتم	قسم	quranic-corpus-new
اقسموا	قسم	quranic-corpus-new
اقصا	قصو	quranic-corpus-new
اقضوا	قضي	quranic-corpus-new
اقطار	قطر	quranic-corpus-new
اقطارها	قطر	quranic-corpus-new
اقعدوا	قعد	quranic-corpus-new
اقفالها	قفل	quranic-corpus-new
اقل	قول	quranic-corpus-new
اقل	قلل	quranic-corpus-new
اقلام	قلم	quranic-corpus-new
اقلامهم	قلم	quranic-corpus-new
اقلت	قلل	quranic-corpus-new
اقلعا	قلع	quranic-corpus-new
اقم	قوم	quranic-corpus-new
اقمتم	قوم	quranic-corpus-new
اقنتا	قنت	quranic-corpus-new
اقواتها	قوت	quranic-corpus-new
اقول	قول	quranic-corpus-new
اقوم	قوم	quranic-corpus-new
اقيموا	قوم	quranic-corpus-new
اك	كون	quranic-corpus-new
اكابر	كبر	quranic-corpus-new
اكاد	كود	quranic-corpus-new
اكالون	ءكل	quranic-corpus-new
اكان	كون	quranic-corpus-new
اكبر	كبر	quranic-corpus-new
اكبرنه	كبر	quranic-corpus-new
اكتالوا	كيل	quranic-corpus-new
اكتتبها	كتب	quranic-corpus-new
اكتسب	كسب	quranic-corpus-new
اكتسبت	كسب	quranic-corpus-new
اكتسبن	كسب	quranic-corpus-new
اكتسبوا	كسب	quranic-corpus-new
اكثر	كثر	quranic-corpus-new
اكثركم	كثر	quranic-corpus-new
اكثرهم	كثر	quranic-corpus-new
اكذبتم	كذب	quranic-corpus-new
اكراه	كره	quranic-corpus-new
اكراههن	كره	quranic-corpus-new
اكرما	كرم	quranic-corpus-new
اكرمكم	كرم	quranic-corpus-new
اكرمن	كرم	quranic-corpus-new
اكره	كره	quranic-corpus-new
اكرهتنا	كره	quranic-corpus-new
اكشف	كشف	quranic-corpus-new
اكفاركم	كفر	quranic-corpus-new
اكفر	كفر	quranic-corpus-new
اكفرت	كفر	quranic-corpus-new
اكفرتم	كفر	quranic-corpus-new
اكفره	كفر	quranic-corpus-new
اكفلنيها	كفل	quranic-corpus-new
اكل	ءكل	quranic-corpus-new
اكلا	ءكل	quranic-corpus-new
اكلم	كلم	quranic-corpus-new
اكله	ءكل	quranic-corpus-new
اكلها	ءكل	quranic-corpus-new
اكمامها	كمم	quranic-corpus-new
اكملت	كمل	quranic-corpus-new
اكن	كون	quranic-corpus-new
اكنانا	كنن	quranic-corpus-new
اكنة	كنن	quranic-corpus-new
اكننتم	كنن	quranic-corpus-new
اكون	كون	quranic-corpus-new
الءاثمين	ءثم	quranic-corpus-new
الءاخر	ءخر	quranic-corpus-new
الءاخرة	ءخر	quranic-corpus-new
الءاخرين	ءخر	quranic-corpus-new
الءازفة	ءزف	quranic-corpus-new
الءافاق	ءفق	quranic-corpus-new
الءافلين	ءفل	quranic-corpus-new
الءالهة	ءله	quranic-corpus-new
الءامرون	ءمر	quranic-corpus-new
الءامنين	ءمن	quranic-corpus-new
الءايات	ءيي	quranic-corpus-new
الءاية	ءيي	quranic-corpus-new
الا	ءلل	quranic-corpus-new
الابتر	بتر	quranic-corpus-new
الابرار	برر	quranic-corpus-new
الابصار	بصر	quranic-corpus-new
الابل	ءبل	quranic-corpus-new
الابواب	بوب	quranic-corpus-new
الابيض	بيض	quranic-corpus-new
