word	root	source
استعظم	عظم	qalsadi-verbs
استعف	جذر	qalsadi-verbs
استعلا	علو	qalsadi-verbs
استعلم	علم	qalsadi-verbs
استعمر	عمر	qalsadi-verbs
استعمر	جذر	qalsadi-verbs
استعمل	عمل	qalsadi-verbs
استعيا	عيي	qalsadi-verbs
استغاث	غوث	qalsadi-verbs
استغرب	غرب	qalsadi-verbs
استغرق	غرق	qalsadi-verbs
استغشا	جذر	qalsadi-verbs
استغفر	غفر	qalsadi-verbs
استغفل	غفل	qalsadi-verbs
استغل	غلل	qalsadi-verbs
استغلا	غلو	qalsadi-verbs
استغلظ	جذر	qalsadi-verbs
استغلق	غلق	qalsadi-verbs
استغنا	غني	qalsadi-verbs
استف	سفف	qalsadi-verbs
استفاد	فود،فيد	qalsadi-verbs
استفاض	فيض	qalsadi-verbs
استفاق	فوق	qalsadi-verbs
استفتا	فتو	qalsadi-verbs
استفتح	فتح	qalsadi-verbs
استفحل	فحل	qalsadi-verbs
استفرد	فرد	qalsadi-verbs
استفرغ	فرغ	qalsadi-verbs
استفره	فره	qalsadi-verbs
استفز	فزز	qalsadi-verbs
استفسر	فسر	qalsadi-verbs
استفهم	فهم	qalsadi-verbs
استقا	سقي	qalsadi-verbs
استقال	قيل	qalsadi-verbs
استقام	قوم	qalsadi-verbs
استقبح	قبح	qalsadi-verbs
استقبل	قبل	qalsadi-verbs
استقدم	قدم	qalsadi-verbs
استقر	قرر	qalsadi-verbs
استقرا	قرا	qalsadi-verbs
استقرا	قرو،قري	qalsadi-verbs
استقسم	جذر	qalsadi-verbs
استقصا	قصي	qalsadi-verbs
استقطب	جذر	qalsadi-verbs
استقطع	قطع	qalsadi-verbs
استقل	قلل	qalsadi-verbs
استكان	سكن،كون	qalsadi-verbs
استكبر	كبر	qalsadi-verbs
استكتب	كتب	qalsadi-verbs
استكثر	كثر	qalsadi-verbs
استكره	كره	qalsadi-verbs
استكشف	كشف	qalsadi-verbs
استكمل	كمل	qalsadi-verbs
استل	سلل	qalsadi-verbs
استلب	سلب	qalsadi-verbs
استلذ	لذذ	qalsadi-verbs
استلزم	لزم	qalsadi-verbs
استلطف	لطف	qalsadi-verbs
استلف	سلف	qalsadi-verbs
استلفت	لفت	qalsadi-verbs
استلقا	لقي	qalsadi-verbs
استلم	سلم	qalsadi-verbs
استلهم	جذر	qalsadi-verbs
استمات	موت	qalsadi-verbs
استمال	ميل	qalsadi-verbs
استمتع	متع	qalsadi-verbs
استمد	مدد	qalsadi-verbs
استمر	مرر	qalsadi-verbs
استمرا	مرا	qalsadi-verbs
استمسك	مسك	qalsadi-verbs
استمع	سمع	qalsadi-verbs
استملح	ملح	qalsadi-verbs
استمهل	مهل	qalsadi-verbs
استناء	نوا	qalsadi-verbs
استنار	نور	qalsadi-verbs
استنبا	جذر	qalsadi-verbs
استنبط	نبط	qalsadi-verbs
استنتج	نتج	qalsadi-verbs
استنجا	نجو	qalsadi-verbs
استنجد	نجد	qalsadi-verbs
استنجع	نجع	qalsadi-verbs
استند	سند	qalsadi-verbs
استنزف	نزف	qalsadi-verbs
استنزل	جذر	qalsadi-verbs
استنسخ	نسخ	qalsadi-verbs
استنشد	جذر	qalsadi-verbs
استنشق	نشق	qalsadi-verbs
استنصر	نصر	qalsadi-verbs
استنطق	نطق	qalsadi-verbs
استنعش	نعش	qalsadi-verbs
استنفد	نفد	qalsadi-verbs
استنفذ	جذر	qalsadi-verbs
استنفر	نفر	qalsadi-verbs
استنقذ	جذر	qalsadi-verbs
استنكر	نكر	qalsadi-verbs
استنكف	نكف	qalsadi-verbs
استنهض	نهض	qalsadi-verbs
استهان	هون	qalsadi-verbs
استهتر	هتر	qalsadi-verbs
استهجن	هجن	qalsadi-verbs
استهدا	جذر	qalsadi-verbs
استهدف	هدف	qalsadi-verbs
استهزا	هزا	qalsadi-verbs
استهل	هلل	qalsadi-verbs
استهلك	هلك	qalsadi-verbs
استهوا	هوي	qalsadi-verbs
استهول	جذر	qalsadi-verbs
استوا	سوي	qalsadi-verbs
استواا	واي	qalsadi-verbs
استوثق	جذر	qalsadi-verbs
استوجب	وجب	qalsadi-verbs
استوحا	وحي	qalsadi-verbs
استوحش	جذر	qalsadi-verbs
استودع	ودع	qalsadi-verbs
استورد	ورد	qalsadi-verbs
استوصا	وصي	qalsadi-verbs
استوصف	وصف	qalsadi-verbs
استوضح	وضح	qalsadi-verbs
استوطن	وطن	qalsadi-verbs
استوعب	وعب	qalsadi-verbs
استوعد	وعد	qalsadi-verbs
استوعر	وعر	qalsadi-verbs
استوفا	وفي	qalsadi-verbs
استوفد	وفد	qalsadi-verbs
استوفر	وفر	qalsadi-verbs
استوقد	وقد	qalsadi-verbs
استوقف	جذر	qalsadi-verbs
استولا	ولي	qalsadi-verbs
استولد	ولد	qalsadi-verbs
استياس	ياس	qalsadi-verbs
استيسر	جذر	qalsadi-verbs
استيقظ	يقظ	qalsadi-verbs
استيقن	يقن	qalsadi-verbs
اسجا	سجو	qalsadi-verbs
اسخا	سخو	qalsadi-verbs
اسخط	سخط	qalsadi-verbs
اسخن	سخن	qalsadi-verbs
اسدا	سدي	qalsadi-verbs
اسدر	سدر	qalsadi-verbs
اسدل	سدل	qalsadi-verbs
اسر	سرر	qalsadi-verbs
اسر	اسر	qalsadi-verbs
اسرا	سري	qalsadi-verbs
اسرب	سرب	qalsadi-verbs
اسرج	سرج	qalsadi-verbs
اسرد	سرد	qalsadi-verbs
اسرع	سرع	qalsadi-verbs
اسرف	سرف	qalsadi-verbs
اسس	اسس	qalsadi-verbs
اسعد	سعد	qalsadi-verbs
اسعف	سعف	qalsadi-verbs
اسف	اسف	qalsadi-verbs
اسفر	سفر	qalsadi-verbs
اسقا	سقي	qalsadi-verbs
اسقط	سقط	qalsadi-verbs
اسكت	سكت	qalsadi-verbs
اسكر	سكر	qalsadi-verbs
اسكن	سكن	qalsadi-verbs
اسلب	سلب	qalsadi-verbs
اسلح	سلح	qalsadi-verbs
اسلس	سلس	qalsadi-verbs
اسلف	سلف	qalsadi-verbs
اسلك	سلك	qalsadi-verbs
اسلم	سلم	qalsadi-verbs
اسما	سمو	qalsadi-verbs
اسمر	سمر	qalsadi-verbs
اسمع	سمع	qalsadi-verbs
اسمل	سمل	qalsadi-verbs
اسن	سنن	qalsadi-verbs
اسن	اسن	qalsadi-verbs
اسند	سند	qalsadi-verbs
اسهب	سهب	qalsadi-verbs
اسهر	سهر	qalsadi-verbs
اسهل	سهل	qalsadi-verbs
اسهم	سهم	qalsadi-verbs
اسواد	سود	qalsadi-verbs
اسود	سود	qalsadi-verbs
اسي	اسو	qalsadi-verbs
اشاح	شيح	qalsadi-verbs
اشاد	شيد	qalsadi-verbs
اشار	شور	qalsadi-verbs
اشاع	شيع	qalsadi-verbs
اشبع	شبع	qalsadi-verbs
اشبه	شبه	qalsadi-verbs
اشتاق	شوق	qalsadi-verbs
اشتبك	شبك	qalsadi-verbs
اشتبه	شبه	qalsadi-verbs
اشتد	شدد	qalsadi-verbs
اشترا	شري	qalsadi-verbs
اشترط	شرط	qalsadi-verbs
اشترع	جذر	qalsadi-verbs
اشترك	شرك	qalsadi-verbs
اشتعل	شعل	qalsadi-verbs
اشتغل	شغل	qalsadi-verbs
اشتف	جذر	qalsadi-verbs
اشتق	شقق	qalsadi-verbs
اشتكا	شكو	qalsadi-verbs
اشتم	شمم	qalsadi-verbs
اشتمل	شمل	qalsadi-verbs
اشتها	شهي	qalsadi-verbs
اشتهر	شهر	qalsadi-verbs
اشجا	شجي	qalsadi-verbs
اشحذ	شحذ	qalsadi-verbs
اشد	شدد	qalsadi-verbs
اشر	اشر	qalsadi-verbs
اشرا	شري	qalsadi-verbs
اشراب	شراب	qalsadi-verbs
اشرب	شرب	qalsadi-verbs
اشرح	شرح	qalsadi-verbs
اشرط	شرط	qalsadi-verbs
اشرع	شرع	qalsadi-verbs
اشرف	شرف	qalsadi-verbs
اشرق	شرق	qalsadi-verbs
اشرك	شرك	qalsadi-verbs
اشع	شعع	qalsadi-verbs
اشعر	شعر	qalsadi-verbs
اشعل	شعل	qalsadi-verbs
اشغل	شغل	qalsadi-verbs
اشفا	شفي	qalsadi-verbs
اشفق	شفق	qalsadi-verbs
اشقا	شقي	qalsadi-verbs
اشكر	شكر	qalsadi-verbs
اشكل	شكل	qalsadi-verbs
اشل	شلل	qalsadi-verbs
اشماز	شمز	qalsadi-verbs
اشمت	شمت	qalsadi-verbs
اشمخر	شمخ	qalsadi-verbs
اشمس	شمس	qalsadi-verbs
اشنق	شنق	qalsadi-verbs
اشها	شهي	qalsadi-verbs
اشهد	شهد	qalsadi-verbs
اشهر	شهر	qalsadi-verbs
اصاب	صوب	qalsadi-verbs
اصات	صوت	qalsadi-verbs
اصاخ	صوخ	qalsadi-verbs
اصبح	صبح	qalsadi-verbs
اصبر	صبر	qalsadi-verbs
اصبغ	صبغ	qalsadi-verbs
اصح	صحح	qalsadi-verbs
اصحا	صحو	qalsadi-verbs
اصحب	صحب	qalsadi-verbs
اصحر	صحر	qalsadi-verbs
اصد	صدد	qalsadi-verbs
اصد	اصد	qalsadi-verbs
اصدا	صدا	qalsadi-verbs
اصدر	صدر	qalsadi-verbs
اصدق	صدق	qalsadi-verbs
اصر	صرر	qalsadi-verbs
اصطاد	صيد	qalsadi-verbs
اصطاف	صيف	qalsadi-verbs
اصطب	صبب	qalsadi-verbs
اصطبر	صبر	qalsadi-verbs
اصطبغ	صبغ	qalsadi-verbs
اصطحب	صحب	qalsadi-verbs
اصطخب	صخب	qalsadi-verbs
اصطدم	صدم	qalsadi-verbs
اصطرخ	جذر	qalsadi-verbs
اصطرع	صرع	qalsadi-verbs
اصطف	صفف	qalsadi-verbs
اصطفا	صفو	qalsadi-verbs
اصطفق	صفق	qalsadi-verbs
اصطك	صكك	qalsadi-verbs
اصطلا	صلي	qalsadi-verbs
اصطلح	صلح	qalsadi-verbs
اصطنع	صنع	qalsadi-verbs
اصعد	صعد	qalsadi-verbs
اصعق	صعق	qalsadi-verbs
اصغا	صغو	qalsadi-verbs
اصفا	صفو	qalsadi-verbs
اصفر	صفر	qalsadi-verbs
اصفق	صفق	qalsadi-verbs
اصقع	صقع	qalsadi-verbs
اصل	اصل	qalsadi-verbs
اصلا	صلي	qalsadi-verbs
اصلح	صلح	qalsadi-verbs
اصلد	صلد	qalsadi-verbs
اض	اضض	qalsadi-verbs
اضاء	ضوا	qalsadi-verbs
اضاع	ضيع	qalsadi-verbs
اضاف	ضيف	qalsadi-verbs
اضجر	ضجر	qalsadi-verbs
اضجع	ضجع	qalsadi-verbs
اضحا	ضحو	qalsadi-verbs
اضحك	ضحك	qalsadi-verbs
اضرب	ضرب	qalsadi-verbs
اضرم	ضرم	qalsadi-verbs
اضطجع	ضجع	qalsadi-verbs
اضطر	ضرر	qalsadi-verbs
اضطرب	ضرب	qalsadi-verbs
اضطرم	ضرم	qalsadi-verbs
اضطلع	ضلع	qalsadi-verbs
اضطهد	ضهد	qalsadi-verbs
اضعف	ضعف	qalsadi-verbs
اضفا	ضفي	qalsadi-verbs
اضل	ضلل	qalsadi-verbs
اضمحل	ضمح	qalsadi-verbs
اضمر	ضمر	qalsadi-verbs
اضنا	ضني	qalsadi-verbs
اضنك	ضنك	qalsadi-verbs
اطاب	طيب	qalsadi-verbs
اطاح	طيح	qalsadi-verbs
اطار	طير	qalsadi-verbs
اطاع	طوع	qalsadi-verbs
اطاف	طيف	qalsadi-verbs
اطاف	طوف	qalsadi-verbs
اطاق	طوق	qalsadi-verbs
اطال	طول	qalsadi-verbs
اطبق	طبق	qalsadi-verbs
اطر	اطر	qalsadi-verbs
اطرا	طري	qalsadi-verbs
اطرب	طرب	qalsadi-verbs
اطرد	طرد	qalsadi-verbs
اطرف	طرف	qalsadi-verbs
اطرق	طرق	qalsadi-verbs
اطعم	طعم	qalsadi-verbs
اطغا	طغي	qalsadi-verbs
اطفا	طفا	qalsadi-verbs
اطفح	طفح	qalsadi-verbs
اطل	طلل	qalsadi-verbs
اطلح	طلح	qalsadi-verbs
اطلع	طلع	qalsadi-verbs
اطلق	طلق	qalsadi-verbs
اطمان	طمان	qalsadi-verbs
اطنب	طنب	qalsadi-verbs
اطهر	طهر	qalsadi-verbs
اطول	طول	qalsadi-verbs
اظرف	ظرف	qalsadi-verbs
اظفر	ظفر	qalsadi-verbs
اظل	ظلل	qalsadi-verbs
اظلف	ظلف	qalsadi-verbs
اظلم	ظلم	qalsadi-verbs
اظما	ظما	qalsadi-verbs
اظهر	ظهر	qalsadi-verbs
اعاد	عود	qalsadi-verbs
اعاذ	عوذ	qalsadi-verbs
اعار	عور	qalsadi-verbs
اعاش	عيش	qalsadi-verbs
اعاق	عوق	qalsadi-verbs
اعال	عول	qalsadi-verbs
اعان	عون	qalsadi-verbs
اعتاد	عود	qalsadi-verbs
اعتاض	جذر	qalsadi-verbs
اعتبر	عبر	qalsadi-verbs
اعتبط	عبط	qalsadi-verbs
اعتجن	عجن	qalsadi-verbs
اعتد	عدد	qalsadi-verbs
اعتدا	عدو	qalsadi-verbs
اعتدل	عدل	qalsadi-verbs
اعتذر	عذر	qalsadi-verbs
اعترا	عري	qalsadi-verbs
اعترش	عرش	qalsadi-verbs
اعترض	عرض	qalsadi-verbs
اعترف	عرف	qalsadi-verbs
اعترك	عرك	qalsadi-verbs
اعتز	عزز	qalsadi-verbs
اعتزل	عزل	qalsadi-verbs
اعتزم	عزم	qalsadi-verbs
اعتشب	عشب	qalsadi-verbs
اعتصب	عصب	qalsadi-verbs
اعتصر	عصر	qalsadi-verbs
اعتصم	عصم	qalsadi-verbs
اعتق	عتق	qalsadi-verbs
اعتقد	عقد	qalsadi-verbs
اعتقل	عقل	qalsadi-verbs
اعتقم	عقم	qalsadi-verbs
اعتكف	عكف	qalsadi-verbs
اعتل	علل	qalsadi-verbs
اعتلا	علي	qalsadi-verbs
اعتمد	عمد	qalsadi-verbs
اعتمر	عمر	qalsadi-verbs
اعتنا	عني	qalsadi-verbs
اعتنق	عنق	qalsadi-verbs
اعجب	عجب	qalsadi-verbs
اعجز	عجز	qalsadi-verbs
اعجف	عجف	qalsadi-verbs
اعجل	عجل	qalsadi-verbs
اعجم	عجم	qalsadi-verbs
اعد	عدد	qalsadi-verbs
اعدل	عدل	qalsadi-verbs
اعدم	عدم	qalsadi-verbs
اعذر	عذر	qalsadi-verbs
اعرب	عرب	qalsadi-verbs
اعرج	عرج	qalsadi-verbs
اعرض	عرض	qalsadi-verbs
اعرق	عرق	qalsadi-verbs
اعز	عزز	qalsadi-verbs
اعزب	عزب	qalsadi-verbs
اعسر	عسر	qalsadi-verbs
اعشا	عشو	qalsadi-verbs
اعشب	عشب	qalsadi-verbs
اعشر	عشر	qalsadi-verbs
اعشوشب	عشب	qalsadi-verbs
اعصر	عصر	qalsadi-verbs
اعصف	عصف	qalsadi-verbs
اعصم	عصم	qalsadi-verbs
اعطا	عطي	qalsadi-verbs
اعطب	عطب	qalsadi-verbs
اعطش	عطش	qalsadi-verbs
اعظم	عظم	qalsadi-verbs
اعف	عفف	qalsadi-verbs
اعفا	عفي	qalsadi-verbs
اعفن	عفن	qalsadi-verbs
اعقب	عقب	qalsadi-verbs
اعقد	عقد	qalsadi-verbs
اعقل	عقل	qalsadi-verbs
اعقم	عقم	qalsadi-verbs
اعكر	عكر	qalsadi-verbs
اعلا	علو	qalsadi-verbs
اعلم	علم	qalsadi-verbs
اعلن	علن	qalsadi-verbs
اعما	عمي	qalsadi-verbs
اعمد	عمد	qalsadi-verbs
اعمر	عمر	qalsadi-verbs
اعمق	عمق	qalsadi-verbs
اعمل	عمل	qalsadi-verbs
اعن	عنن	qalsadi-verbs
اعند	عند	qalsadi-verbs
اعنس	عنس	qalsadi-verbs
اعنف	عنف	qalsadi-verbs
اعنق	عنق	qalsadi-verbs
اعوج	عوج	qalsadi-verbs
اعور	عور	qalsadi-verbs
اعوز	عوز	qalsadi-verbs
اعوص	عوص	qalsadi-verbs
اعيا	عيي	qalsadi-verbs
اغاث	غيث	qalsadi-verbs
اغاث	غوث	qalsadi-verbs
اغار	غير	qalsadi-verbs
اغار	غور	qalsadi-verbs
اغاض	غيض	qalsadi-verbs
اغاظ	غيظ	qalsadi-verbs
اغال	غيل	qalsadi-verbs
اغام	غيم	qalsadi-verbs
اغبر	غبر	qalsadi-verbs
اغبش	غبش	qalsadi-verbs
اغتاب	غيب	qalsadi-verbs
اغتار	غير	qalsadi-verbs
اغتاظ	غيظ	qalsadi-verbs
اغتال	غول،غيل	qalsadi-verbs
اغتال	غيل	qalsadi-verbs
اغتبط	غبط	qalsadi-verbs
اغتذا	جذر	qalsadi-verbs
اغتر	غرر	qalsadi-verbs
اغترب	غرب	qalsadi-verbs
اغترف	غرف	qalsadi-verbs
اغتسل	غسل	qalsadi-verbs
اغتصب	غصب	qalsadi-verbs
اغتفر	غفر	qalsadi-verbs
اغتم	غمم	qalsadi-verbs
اغتمس	غمس	qalsadi-verbs
اغتنا	غني	qalsadi-verbs
اغتنم	غنم	qalsadi-verbs
اغدق	غدق	qalsadi-verbs
اغرا	غرو	qalsadi-verbs
اغرب	غرب	qalsadi-verbs
اغرد	غرد	qalsadi-verbs
اغرز	غرز	qalsadi-verbs
اغرس	غرس	qalsadi-verbs
اغرق	غرق	qalsadi-verbs
اغرم	غرم	qalsadi-verbs
اغرورق	غرق	qalsadi-verbs
اغزر	غزر	qalsadi-verbs
اغزل	غزل	qalsadi-verbs
اغسق	غسق	qalsadi-verbs
اغشا	غشي	qalsadi-verbs
اغصن	غصن	qalsadi-verbs
اغضا	غضي	qalsadi-verbs
اغضب	غضب	qalsadi-verbs
اغضن	غضن	qalsadi-verbs
اغطش	غطش	qalsadi-verbs
اغفا	غفي	qalsadi-verbs
اغفل	غفل	qalsadi-verbs
اغل	غلل	qalsadi-verbs
اغلا	غلي	qalsadi-verbs
اغلا	غلو	qalsadi-verbs
اغلط	غلط	qalsadi-verbs
اغلظ	غلظ	qalsadi-verbs
اغلق	غلق	qalsadi-verbs
اغم	غمم	qalsadi-verbs
اغمد	غمد	qalsadi-verbs
اغمض	غمض	qalsadi-verbs
اغمط	غمط	qalsadi-verbs
اغمي	غمي	qalsadi-verbs
اغن	غنن	qalsadi-verbs
اغنا	غني	qalsadi-verbs
اغوا	غوي	qalsadi-verbs
اف	افف	qalsadi-verbs
افاء	فيا	qalsadi-verbs
افاح	فوح،فيح	qalsadi-verbs
افاخ	فوخ	qalsadi-verbs
افاد	فود،فيد	qalsadi-verbs
افاض	فيض	qalsadi-verbs
افاق	فوق	qalsadi-verbs
افتا	فتو	qalsadi-verbs
افتتح	فتح	qalsadi-verbs
افتتن	فتن	qalsadi-verbs
افتحص	فحص	qalsadi-verbs
افتخر	فخر	qalsadi-verbs
افتدا	فدي	qalsadi-verbs
افتر	فتر	qalsadi-verbs
افترا	فري	qalsadi-verbs
افترس	فرس	qalsadi-verbs
افترش	فرش	qalsadi-verbs
افترض	فرض	qalsadi-verbs
افترق	فرق	qalsadi-verbs
افتصد	فصد	qalsadi-verbs
افتضح	فضح	qalsadi-verbs
افتعل	فعل	qalsadi-verbs
افتق	فتق	qalsadi-verbs
افتقد	فقد	qalsadi-verbs
افتقر	فقر	qalsadi-verbs
افتكر	فكر	qalsadi-verbs
افتل	فتل	qalsadi-verbs
افتل	فلل	qalsadi-verbs
افتن	فنن	qalsadi-verbs
افج	فجج	qalsadi-verbs
افجر	فجر	qalsadi-verbs
افجع	فجع	qalsadi-verbs
افحش	فحش	qalsadi-verbs
افحم	فحم	qalsadi-verbs
افدا	فدي	qalsadi-verbs
افرج	فرج	qalsadi-verbs
افرح	فرح	qalsadi-verbs
افرخ	فرخ	qalsadi-verbs
افرد	فرد	qalsadi-verbs
افرز	فرز	qalsadi-verbs
افرش	فرش	qalsadi-verbs
افرط	فرط	qalsadi-verbs
افرع	فرع	qalsadi-verbs
افرغ	فرغ	qalsadi-verbs
افرك	فرك	qalsadi-verbs
افرم	فرم	qalsadi-verbs
افره	فره	qalsadi-verbs
افزع	فزع	qalsadi-verbs
افسد	فسد	qalsadi-verbs
افسل	فسل	qalsadi-verbs
افشا	فشي	qalsadi-verbs
افصح	فصح	qalsadi-verbs
افضا	فضو	qalsadi-verbs
افضل	فضل	qalsadi-verbs
افطر	فطر	qalsadi-verbs
افطم	فطم	qalsadi-verbs
افظع	فظع	qalsadi-verbs
افعم	فعم	qalsadi-verbs
افف	افف	qalsadi-verbs
افق	افق	qalsadi-verbs
افقد	فقد	qalsadi-verbs
افقر	فقر	qalsadi-verbs
افقع	فقع	qalsadi-verbs
افقه	فقه	qalsadi-verbs
افك	افك	qalsadi-verbs
افكر	فكر	qalsadi-verbs
افل	فلل	qalsadi-verbs
افل	افل	qalsadi-verbs
افلت	فلت	qalsadi-verbs
افلج	فلج	qalsadi-verbs
افلح	فلح	qalsadi-verbs
افلس	فلس	qalsadi-verbs
افهم	فهم	qalsadi-verbs
اقال	قيل	qalsadi-verbs
اقام	قوم	qalsadi-verbs
اقبح	قبح	qalsadi-verbs
اقبر	قبر	qalsadi-verbs
اقبس	قبس	qalsadi-verbs
اقبل	قبل	qalsadi-verbs
اقتات	قوت	qalsadi-verbs
اقتاد	قود	qalsadi-verbs
اقتبس	قبس	qalsadi-verbs
اقتتل	قتل	qalsadi-verbs
اقتحم	قحم	qalsadi-verbs
اقتدا	قدي	qalsadi-verbs
اقتدر	جذر	qalsadi-verbs
اقتر	قتر	qalsadi-verbs
اقترب	قرب	qalsadi-verbs
اقترح	قرح	qalsadi-verbs
اقترض	قرض	qalsadi-verbs
اقترع	قرع	qalsadi-verbs
اقترف	قرف	qalsadi-verbs
اقترن	قرن	qalsadi-verbs
اقتسم	قسم	qalsadi-verbs
اقتص	قصص	qalsadi-verbs
اقتصد	قصد	qalsadi-verbs
اقتصر	قصر	qalsadi-verbs
اقتضا	قضي	qalsadi-verbs
اقتضب	قضب	qalsadi-verbs
اقتطع	قطع	qalsadi-verbs
اقتطف	قطف	qalsadi-verbs
اقتعد	قعد	qalsadi-verbs
اقتفا	قفو	qalsadi-verbs
اقتلع	قلع	qalsadi-verbs
اقتم	قتم	qalsadi-verbs
اقتنا	قني	qalsadi-verbs
اقتنص	قنص	qalsadi-verbs
اقتنع	قنع	qalsadi-verbs
اقحم	قحم	qalsadi-verbs
اقدم	قدم	qalsadi-verbs
اقذا	قذي	qalsadi-verbs
اقذع	قذع	qalsadi-verbs
اقر	قرر	qalsadi-verbs
اقرا	قرا	qalsadi-verbs
اقرب	قرب	qalsadi-verbs
اقرح	قرح	qalsadi-verbs
اقرس	قرس	qalsadi-verbs
اقرض	قرض	qalsadi-verbs
اقرع	قرع	qalsadi-verbs
اقرف	قرف	qalsadi-verbs
اقرن	قرن	qalsadi-verbs
اقسا	قسو	qalsadi-verbs
اقسط	قسط	qalsadi-verbs
اقسم	قسم	qalsadi-verbs
اقشع	قشع	qalsadi-verbs
اقشعر	قشعر	qalsadi-verbs
اقصا	قصو	qalsadi-verbs
اقصر	قصر	qalsadi-verbs
اقض	قضض	qalsadi-verbs
اقطر	قطر	qalsadi-verbs
اقطع	قطع	qalsadi-verbs
اقعا	قعي	qalsadi-verbs
اقعد	قعد	qalsadi-verbs
اقعر	قعر	qalsadi-verbs
اقفا	قفو	qalsadi-verbs
اقفر	قفر	qalsadi-verbs
اقفل	قفل	qalsadi-verbs
اقلب	قلب	qalsadi-verbs
اقلع	قلع	qalsadi-verbs
اقلق	قلق	qalsadi-verbs
اقمح	قمح	qalsadi-verbs
اقمر	قمر	qalsadi-verbs
اقمع	قمع	qalsadi-verbs
اقنط	قنط	qalsadi-verbs
اقنع	قنع	qalsadi-verbs
اقوا	قوي	qalsadi-verbs
اقول	قول	qalsadi-verbs
اكب	كبب	qalsadi-verbs
اكبح	كبح	qalsadi-verbs
اكبر	كبر	qalsadi-verbs
اكتاب	كاب	qalsadi-verbs
اكتال	كيل	qalsadi-verbs
اكتب	كتب	qalsadi-verbs
اكتتب	كتب	qalsadi-verbs
اكتتف	كتف	qalsadi-verbs
اكتتم	كتم	qalsadi-verbs
اكتحل	كحل	qalsadi-verbs
اكترا	كري	qalsadi-verbs
اكترث	كرث	qalsadi-verbs
اكتسا	كسي	qalsadi-verbs
اكتسب	كسب	qalsadi-verbs
اكتسح	كسح	qalsadi-verbs
اكتشف	كشف	qalsadi-verbs
اكتظ	كظظ	qalsadi-verbs
اكتفا	كفي	qalsadi-verbs
اكتلا	كلي	qalsadi-verbs
اكتمل	كمل	qalsadi-verbs
اكتنز	كنز	qalsadi-verbs
اكتنس	كنس	qalsadi-verbs
اكتنف	كنف	qalsadi-verbs
اكتنه	كنه	qalsadi-verbs
اكتهل	كهل	qalsadi-verbs
اكتوا	كوي	qalsadi-verbs
اكثر	كثر	qalsadi-verbs
اكحل	كحل	qalsadi-verbs
اكد	اكد،وكد	qalsadi-verbs
اكدا	كدي	qalsadi-verbs
اكذب	كذب	qalsadi-verbs
اكر	اكر	qalsadi-verbs
اكرا	كري	qalsadi-verbs
اكرم	كرم	qalsadi-verbs
اكره	كره	qalsadi-verbs
اكسا	كسي	qalsadi-verbs
اكسب	كسب	qalsadi-verbs
اكسد	كسد	qalsadi-verbs
اكسد	اكسد	qalsadi-verbs
اكسل	كسل	qalsadi-verbs
اكشر	كشر	qalsadi-verbs
اكعب	كعب	qalsadi-verbs
اكفا	كفا	qalsadi-verbs
اكفر	كفر	qalsadi-verbs
اكفل	كفل	qalsadi-verbs
اكفهر	كفه	qalsadi-verbs
اكل	اكل	qalsadi-verbs
اكلا	كلا	qalsadi-verbs
اكلح	كلح	qalsadi-verbs
اكلف	كلف	qalsadi-verbs
اكم	كمم	qalsadi-verbs
اكما	كما	qalsadi-verbs
اكمد	كمد	qalsadi-verbs
اكمش	كمش	qalsadi-verbs
اكمل	كمل	qalsadi-verbs
اكن	كنن	qalsadi-verbs
اكنف	كنف	qalsadi-verbs
الا	الو	qalsadi-verbs
الاح	لوح	qalsadi-verbs
الاذ	لوذ	qalsadi-verbs
الاع	لوع،ليع	qalsadi-verbs
الام	لام	qalsadi-verbs
الام	لوم	qalsadi-verbs
الان	لين	qalsadi-verbs
الب	لبب	qalsadi-verbs
الب	الب	qalsadi-verbs
البس	لبس	qalsadi-verbs
التاا	لاي	qalsadi-verbs
التاع	لوع	qalsadi-verbs
التام	لام	qalsadi-verbs
التبس	لبس	qalsadi-verbs
التبك	لبك	qalsadi-verbs
